Email;Event;EyeCenter0X;EyeCenter0Y;EyeCenter0Z;EyeCenter1X;EyeCenter1Y;EyeCenter1Z;Framecount;GazeConfidence;GazeDistance;GazeNormal0X;GazeNormal0Y;GazeNormal0Z;GazeNormal1X;GazeNormal1Y;GazeNormal1Z;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;LocalGazeDirectionX;LocalGazeDirectionY;LocalGazeDirectionZ;PupilTime;PupilTimeSample;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;Timestamp;UnityToPupilTimeOffset;ViewportLowerLeftX;ViewportLowerLeftY;ViewportLowerLeftZ;ViewportLowerMiddleX;ViewportLowerMiddleY;ViewportLowerMiddleZ;ViewportLowerRightX;ViewportLowerRightY;ViewportLowerRightZ;ViewportUpperLeftX;ViewportUpperLeftY;ViewportUpperLeftZ;ViewportUpperMiddleX;ViewportUpperMiddleY;ViewportUpperMiddleZ;ViewportUpperRightX;ViewportUpperRightY;ViewportUpperRightZ;WorldGazeDirectionX;WorldGazeDirectionY;WorldGazeDirectionZ;WorldGazeHitObjectIsMole;WorldGazeHitObjectIsWall;WorldGazeHitObjectMoleID;WorldGazeHitObjectName;WorldGazeHitPositionX;WorldGazeHitPositionY;WorldGazeHitPositionZ;WorldGazeOriginX;WorldGazeOriginY;WorldGazeOriginZ
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8879;0.8741;0.1768;0.5179;-0.8331;-0.1942;0.6770;0.4250;0.6009;0.0087;1.2050;-0.2075;356.7256;3.5697;1.4608;0.0210;0.0260;0.0351;0.0003;0.0002;0.0001;-0.2690;0.9134;0.2270;323.6978;337.3384;17.5873;0.0108;0.0394;0.0428;0.9133;-0.2919;0.2841;270327.195163;270327.0853705;0.2231;0.0305;0.1592;0.4940;1.8167;6.5085;0.0000;0.0000;0.0000;0.0089;0.0012;0.0002;0.2545;0.9974;0.3223;337.4532;355.1815;350.4120;0.3929;1.6248;0.9037;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.0018;270113.136469653;-2.1557;-0.3091;4.3167;0.4153;-1.8415;3.7032;3.0103;0.0416;3.9050;-2.9626;2.9737;4.8904;0.3738;5.3766;5.5290;2.9590;3.0967;4.2590;0.9373;-0.2518;0.2411;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0087;1.2050;-0.2075
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8880;0.8500;0.2058;0.5265;-0.8276;-0.1943;0.6775;0.4039;0.6147;0.0088;1.2050;-0.2075;356.7017;3.5338;1.4869;0.0240;0.0359;0.0260;0.0007;0.0004;0.0002;-0.2698;0.9138;0.2268;323.6598;337.3300;17.6019;0.0381;0.0085;0.0146;0.9058;-0.3036;0.2956;270327.23241;270327.1339645;0.1704;0.0203;0.0005;0.6645;1.8370;6.5080;0.0000;0.0000;0.0000;0.0092;0.0014;0.0005;0.2637;0.9989;0.3218;336.8950;356.8752;349.7315;0.5582;1.6938;0.6805;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.0398;270113.136469653;-2.1576;-0.3083;4.3160;0.4145;-1.8398;3.7047;3.0085;0.0447;3.9073;-2.9665;2.9743;4.8879;0.3684;5.3790;5.5276;2.9555;3.0999;4.2601;0.9308;-0.2625;0.2544;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0088;1.2050;-0.2075
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8881;0.8829;0.2021;0.5277;-0.8287;-0.1866;0.6949;0.3711;0.6159;0.0089;1.2051;-0.2073;356.6779;3.4222;1.4873;0.0238;0.1116;0.0004;0.0017;0.0009;0.0006;-0.2715;0.9146;0.2262;323.5360;337.1023;17.6429;0.1237;0.2277;0.0410;0.8998;-0.3213;0.2950;270327.262624;270327.1628115;0.1674;0.0046;0.1503;0.8319;1.8415;6.3577;0.0000;0.0000;0.0000;0.0141;0.0013;0.0010;0.2778;1.0002;0.3207;336.1788;359.8739;348.8114;0.7162;2.9986;0.9202;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.0699;270113.136469653;-2.1663;-0.3064;4.3125;0.4071;-1.8380;3.7068;3.0006;0.0466;3.9138;-2.9763;2.9764;4.8815;0.3572;5.3815;5.5267;2.9468;3.1019;4.2651;0.9249;-0.2803;0.2570;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0089;1.2051;-0.2073
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8882;0.7571;0.2219;0.5285;-0.8286;-0.1846;0.6917;0.3577;0.6274;0.0090;1.2051;-0.2072;356.7032;3.3716;1.5382;0.0253;0.0505;0.0509;0.0023;0.0008;0.0001;-0.2737;0.9154;0.2260;323.5061;336.7943;17.6811;0.0300;0.3080;0.0382;0.8924;-0.3315;0.3061;270327.291548;270327.1949825;0.2613;0.0192;0.0088;1.0932;1.8607;6.3489;0.0000;0.0000;0.0000;0.0119;0.0004;0.0006;0.2897;0.9998;0.3201;336.2273;2.6403;347.3405;0.0485;357.2336;1.4709;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.0979;270113.136469653;-2.1686;-0.3106;4.3101;0.4065;-1.8397;3.7058;2.9983;0.0471;3.9158;-2.9819;2.9713;4.8801;0.3490;5.3789;5.5292;2.9416;3.1022;4.2687;0.9184;-0.2893;0.2697;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0090;1.2051;-0.2072
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8883;0.8702;0.2000;0.5177;-0.8397;-0.1641;0.7039;0.3326;0.6277;0.0093;1.2049;-0.2071;356.8280;3.3146;1.5621;0.1249;0.0570;0.0238;0.0026;0.0008;0.0002;-0.2764;0.9162;0.2258;323.4956;336.4655;17.7744;0.0105;0.3288;0.0933;0.8821;-0.3510;0.3142;270327.325121;270327.242429;0.2212;0.0091;0.0080;1.3144;1.8516;6.3409;0.0000;0.0000;0.0000;0.0110;0.0011;0.0008;0.3007;0.9986;0.3192;336.4078;5.0984;346.3419;0.1805;2.4581;0.9986;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.1319;270113.136469653;-2.1722;-0.3213;4.3048;0.4039;-1.8483;3.6996;2.9949;0.0387;3.9163;-2.9871;2.9591;4.8811;0.3425;5.3662;5.5388;2.9370;3.0930;4.2758;0.9090;-0.3090;0.2797;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0093;1.2049;-0.2071
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8884;0.9240;0.2206;0.5089;-0.8454;-0.1620;0.6965;0.3094;0.6474;0.0095;1.2047;-0.2069;356.9562;3.1634;1.5364;0.1282;0.1512;0.0257;0.0034;0.0015;0.0003;-0.2797;0.9177;0.2256;323.4072;336.0543;17.8603;0.0883;0.4113;0.0859;0.8664;-0.3731;0.3319;270327.350812;270327.263032;0.2023;0.0192;0.0076;1.5167;1.8324;6.3333;0.0000;0.0000;0.0000;0.0088;0.0007;0.0014;0.3095;0.9980;0.3179;336.3873;6.8500;346.5501;0.0205;1.7516;0.2082;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.1579;270113.136469653;-2.1849;-0.3302;4.2957;0.3920;-1.8574;3.6941;2.9835;0.0276;3.9218;-2.9994;2.9493;4.8772;0.3297;5.3531;5.5491;2.9263;3.0812;4.2879;0.8941;-0.3316;0.3011;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0095;1.2047;-0.2069
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8885;0.9608;0.2086;0.5013;-0.8506;-0.1588;0.6985;0.3064;0.6467;0.0096;1.2045;-0.2068;357.0242;3.0608;1.5046;0.0680;0.1025;0.0318;0.0038;0.0021;0.0005;-0.2836;0.9198;0.2251;323.2403;335.5405;17.9606;0.1670;0.5138;0.1003;0.8638;-0.3784;0.3327;270327.378124;270327.2734825;0.2019;0.0123;0.1690;1.7186;1.8447;6.5023;0.0000;0.0000;0.0000;0.0086;0.0005;0.0017;0.3181;0.9984;0.3162;336.1825;8.4806;346.3215;0.2047;1.6306;0.2286;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.1849;270113.136469653;-2.1940;-0.3343;4.2900;0.3831;-1.8623;3.6913;2.9753;0.0209;3.9259;-3.0075;2.9451;4.8738;0.3219;5.3461;5.5545;2.9194;3.0740;4.2954;0.8909;-0.3379;0.3036;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0096;1.2045;-0.2068
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8886;0.9440;0.2269;0.5043;-0.8478;-0.1639;0.6970;0.2940;0.6540;0.0099;1.2044;-0.2065;357.0527;3.0013;1.5300;0.0285;0.0596;0.0254;0.0044;0.0031;0.0005;-0.2880;0.9229;0.2246;322.9621;334.9787;17.8691;0.2782;0.5618;0.0915;0.8600;-0.3852;0.3349;270327.409495;270327.286808;0.1657;0.0099;0.0020;1.8843;1.8545;6.5003;0.0000;0.0000;0.0000;0.0099;0.0023;0.0027;0.3280;1.0008;0.3134;335.3646;10.6318;345.2498;0.8179;2.1512;1.0717;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.2169;270113.136469653;-2.1976;-0.3376;4.2873;0.3807;-1.8643;3.6903;2.9719;0.0198;3.9286;-3.0131;2.9412;4.8719;0.3146;5.3431;5.5572;2.9143;3.0728;4.2996;0.8872;-0.3444;0.3070;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0099;1.2044;-0.2065
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8887;0.8372;0.2221;0.4949;-0.8521;-0.1702;0.6796;0.3269;0.6568;0.0104;1.2044;-0.2062;357.1126;2.9785;1.5358;0.0599;0.0228;0.0058;0.0045;0.0044;0.0005;-0.2924;0.9273;0.2242;322.5665;334.6156;17.5273;0.3956;0.3630;0.3419;0.8626;-0.3739;0.3408;270327.45132;270327.358054;0.1515;0.0230;0.1450;2.0358;1.8775;6.3553;0.0000;0.0000;0.0000;0.0112;0.0053;0.0038;0.3391;1.0061;0.3096;333.9432;12.9921;344.9104;1.4214;2.3603;0.3394;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.2579;270113.136469653;-2.1988;-0.3424;4.2851;0.3798;-1.8684;3.6876;2.9708;0.0156;3.9289;-3.0147;2.9357;4.8729;0.3127;5.3370;5.5620;2.9130;3.0682;4.3031;0.8897;-0.3331;0.3122;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0104;1.2044;-0.2062
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8888;0.8394;0.2150;0.4925;-0.8531;-0.1725;0.6815;0.3278;0.6542;0.0109;1.2043;-0.2059;357.2617;2.8918;1.5221;0.1492;0.0867;0.0137;0.0065;0.0091;0.0007;-0.2990;0.9364;0.2235;321.5905;334.4435;16.8046;0.9760;0.1721;0.7227;0.8641;-0.3740;0.3370;270327.48195;270327.3697855;0.2087;0.0908;0.0162;2.2446;1.9683;6.3392;0.0000;0.0000;0.0000;0.0147;0.0089;0.0056;0.3538;1.0150;0.3040;332.2271;15.7396;344.2100;1.7161;2.7475;0.7004;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.2879;270113.136469653;-2.2057;-0.3533;4.2781;0.3732;-1.8787;3.6806;2.9646;0.0037;3.9306;-3.0213;2.9236;4.8731;0.3059;5.3219;5.5735;2.9073;3.0553;4.3127;0.8904;-0.3344;0.3088;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0109;1.2043;-0.2059
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8889;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0113;1.2042;-0.2054;357.4023;2.7199;1.4762;0.1405;0.1718;0.0459;0.0057;0.0095;0.0011;-0.3046;0.9458;0.2223;320.6212;334.1156;16.2353;0.9693;0.3279;0.5693;NULL;NULL;NULL;NULL;NULL;0.2644;0.1467;0.0185;2.5090;2.1150;6.3207;0.0000;0.0000;0.0000;0.0106;0.0088;0.0053;0.3644;1.0238;0.2986;330.7782;17.6491;343.5577;1.4489;1.9095;0.6523;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.3219;NULL;-2.2203;-0.3622;4.2680;0.3590;-1.8885;3.6746;2.9513;-0.0091;3.9371;-3.0347;2.9140;4.8684;0.2926;5.3076;5.5847;2.8957;3.0416;4.3263;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8890;0.8471;0.1986;0.4811;-0.8563;-0.1882;0.6801;0.3395;0.6498;0.0119;1.2042;-0.2051;357.6268;2.5225;1.3687;0.2245;0.1974;0.1075;0.0079;0.0128;0.0026;-0.3125;0.9586;0.2197;319.3380;333.2633;16.1598;1.2832;0.8523;0.0755;0.8693;-0.3721;0.3253;270327.553654;270327.446669;0.2600;0.1840;0.1641;2.7690;2.2990;6.4848;0.0000;0.0000;0.0000;0.0112;0.0124;0.0073;0.3755;1.0362;0.2913;328.5595;19.4650;343.0296;2.2187;1.8159;0.5281;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.3609;270113.136469653;-2.2387;-0.3747;4.2544;0.3396;-1.9040;3.6643;2.9348;-0.0310;3.9431;-3.0485;2.9008;4.8645;0.2811;5.2848;5.6017;2.8840;3.0183;4.3438;0.8921;-0.3375;0.3006;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0119;1.2042;-0.2051
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8891;0.8665;0.1725;0.4785;-0.8590;-0.1822;0.6820;0.3668;0.6328;0.0121;1.2042;-0.2048;357.6831;2.2027;1.3725;0.0563;0.3198;0.0038;0.0080;0.0130;0.0032;-0.3205;0.9717;0.2165;317.8678;332.3306;16.0850;1.4702;0.9327;0.0747;0.8804;-0.3538;0.3156;270327.58271;270327.4937055;0.2097;0.2109;0.0034;2.9787;2.5099;6.4814;0.0000;0.0000;0.0000;0.0085;0.0123;0.0068;0.3840;1.0485;0.2846;326.3596;20.0552;344.6102;2.1999;0.5903;1.5806;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.3889;270113.136469653;-2.2633;-0.3791;4.2406;0.3183;-1.9078;3.6633;2.9118;-0.0350;3.9585;-3.0766;2.8958;4.8493;0.2488;5.2791;5.6075;2.8587;3.0140;4.3619;0.9006;-0.3196;0.2944;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0121;1.2042;-0.2048
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8892;0.8109;0.1706;0.4793;-0.8588;-0.1810;0.6844;0.3657;0.6308;0.0120;1.2042;-0.2046;357.7247;1.9226;1.3397;0.0416;0.2801;0.0328;0.0071;0.0113;0.0030;-0.3277;0.9830;0.2135;316.5629;331.6474;15.9471;1.3048;0.6832;0.1379;0.8812;-0.3534;0.3139;270327.609255;270327.503534;0.1144;0.1797;0.1065;3.0930;2.6896;6.3749;0.0000;0.0000;0.0000;0.0072;0.0093;0.0054;0.3912;1.0578;0.2792;324.9686;20.4257;345.3509;1.3911;0.3705;0.7406;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.4159;270113.136469653;-2.2862;-0.3809;4.2283;0.2973;-1.9107;3.6627;2.8905;-0.0396;3.9719;-3.1005;2.8941;4.8354;0.2225;5.2749;5.6115;2.8372;3.0091;4.3772;0.8997;-0.3200;0.2969;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0120;1.2042;-0.2046
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8893;0.8678;0.1558;0.4704;-0.8661;-0.1693;0.6902;0.3640;0.6254;0.0116;1.2044;-0.2044;357.7161;1.3692;1.3500;0.0085;0.5535;0.0103;0.0076;0.0114;0.0032;-0.3353;0.9944;0.2103;315.3268;330.8836;15.7686;1.2361;0.7638;0.1786;0.8795;-0.3571;0.3146;270327.646712;270327.565572;0.1259;0.1497;0.0241;3.2190;2.8393;6.3507;0.0000;0.0000;0.0000;0.0090;0.0092;0.0060;0.4002;1.0670;0.2732;323.5755;21.3857;345.8033;1.3930;0.9600;0.4525;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.4529;270113.136469653;-2.3290;-0.3805;4.2064;0.2601;-1.9099;3.6660;2.8499;-0.0383;3.9999;-3.1497;2.8944;4.8052;0.1652;5.2759;5.6130;2.7921;3.0104;4.4043;0.8952;-0.3234;0.3065;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0116;1.2044;-0.2044
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8894;0.9161;0.1568;0.4704;-0.8661;-0.1693;0.6895;0.3637;0.6264;0.0108;1.2046;-0.2042;357.7303;0.6275;1.3645;0.0141;0.7417;0.0144;0.0104;0.0131;0.0042;-0.3457;1.0076;0.2061;313.8939;329.6409;15.6554;1.4329;1.2427;0.1131;0.8789;-0.3575;0.3157;270327.67499;270327.5700655;0.1580;0.1481;0.0272;3.3770;2.9874;6.3235;0.0000;0.0000;0.0000;0.0109;0.0103;0.0064;0.4110;1.0773;0.2668;321.9342;22.3051;347.5690;1.6413;0.9194;1.7657;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.4819;270113.136469653;-2.3863;-0.3820;4.1755;0.2100;-1.9106;3.6682;2.7948;-0.0385;4.0361;-3.2155;2.8926;4.7644;0.0882;5.2747;5.6156;2.7310;3.0101;4.4404;0.8907;-0.3237;0.3191;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0108;1.2046;-0.2042
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8895;0.8908;0.1483;0.4595;-0.8737;-0.1596;0.6918;0.3590;0.6265;0.0101;1.2047;-0.2043;357.7066;0.1248;1.3338;0.0237;0.5027;0.0307;0.0099;0.0104;0.0034;-0.3556;1.0179;0.2027;312.7606;328.3059;15.6169;1.1333;1.3350;0.0386;0.8738;-0.3653;0.3210;270327.708584;270327.5841965;0.1862;0.1591;0.0297;3.5632;3.1465;6.2939;0.0000;0.0000;0.0000;0.0093;0.0064;0.0049;0.4203;1.0837;0.2619;321.1891;23.1553;349.0026;0.7451;0.8502;1.4336;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.5150;270113.136469653;-2.4262;-0.3788;4.1549;0.1736;-1.9090;3.6711;2.7560;-0.0381;4.0609;-3.2588;2.8965;4.7351;0.0385;5.2772;5.6144;2.6903;3.0107;4.4634;0.8828;-0.3318;0.3327;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0101;1.2047;-0.2043
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8896;0.8297;0.1477;0.4372;-0.8828;-0.1720;0.7000;0.3180;0.6394;0.0094;1.2050;-0.2043;357.5659;359.5224;1.3986;0.1407;359.3976;0.0648;0.0114;0.0110;0.0032;-0.3670;1.0289;0.1995;311.8249;327.0494;15.0814;0.9358;1.2565;0.5355;0.8581;-0.4014;0.3202;270327.74339;270327.6576985;0.1606;0.0972;0.0223;3.7238;3.2436;6.2716;0.0000;0.0000;0.0000;0.0101;0.0048;0.0035;0.4304;1.0886;0.2584;321.1212;24.1933;348.8528;0.0679;1.0380;0.1497;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.5495;270113.136469653;-2.4706;-0.3705;4.1331;0.1358;-1.8990;3.6803;2.7119;-0.0242;4.0925;-3.3129;2.9052;4.6965;-0.0276;5.2918;5.6043;2.6387;3.0255;4.4867;0.8648;-0.3664;0.3433;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0094;1.2050;-0.2043
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8897;0.8297;0.1477;0.4372;-0.8828;-0.1720;0.7000;0.3180;0.6394;0.0095;1.2051;-0.2044;357.4809;359.4616;1.5426;0.0850;0.0608;0.1441;0.0107;0.0099;0.0032;-0.3777;1.0388;0.1963;310.9849;325.9007;14.7146;0.8400;1.1487;0.3668;0.8581;-0.4014;0.3202;270327.767861;270327.6576985;0.2916;0.1430;0.1889;4.0154;3.3866;6.4604;0.0000;0.0000;0.0000;0.0094;0.0009;0.0014;0.4398;1.0894;0.2570;322.3692;24.7837;347.9609;1.2480;0.5904;0.8919;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.5745;270113.136469653;-2.4707;-0.3701;4.1329;0.1400;-1.8927;3.6849;2.7110;-0.0108;4.0967;-3.3217;2.9044;4.6906;-0.0433;5.3006;5.5980;2.6297;3.0393;4.4863;0.8654;-0.3637;0.3447;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0095;1.2051;-0.2044
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8898;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0108;1.2057;-0.2047;357.1686;0.1020;1.5171;0.3123;359.3596;0.0255;0.0073;0.0066;0.0022;-0.3850;1.0453;0.1941;310.4639;324.9071;14.5216;0.5209;0.9936;0.1929;NULL;NULL;NULL;NULL;NULL;0.1739;0.0116;0.0016;4.1893;3.3982;6.4589;0.0000;0.0000;0.0000;0.0062;0.0012;0.0000;0.4460;1.0882;0.2570;323.4336;25.0004;347.0528;1.0644;0.2167;0.9081;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.6015;NULL;-2.4215;-0.3446;4.1685;0.1833;-1.8709;3.6997;2.7596;0.0119;4.0726;-3.2648;2.9333;4.7178;0.0246;5.3327;5.5755;2.6840;3.0641;4.4464;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8899;0.8809;0.1334;0.3949;-0.9021;-0.1741;0.7020;0.2943;0.6485;0.0126;1.2065;-0.2050;356.8107;1.1579;1.4285;0.3578;1.0560;0.0886;0.0075;0.0067;0.0019;-0.3925;1.0521;0.1922;309.9865;323.6643;14.1356;0.4774;1.2428;0.3861;0.8389;-0.4361;0.3257;270327.830303;270327.717502;0.0406;0.0691;0.1271;4.2300;3.3292;6.3318;0.0000;0.0000;0.0000;0.0059;0.0033;0.0012;0.4519;1.0849;0.2581;325.1931;25.0150;346.4629;1.7596;0.0147;0.5900;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.6369;270113.136469653;-2.3413;-0.3127;4.2218;0.2524;-1.8459;3.7148;2.8377;0.0352;4.0286;-3.1697;2.9698;4.7658;0.1383;5.3695;5.5479;2.7733;3.0898;4.3845;0.8564;-0.3963;0.3310;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0126;1.2065;-0.2050
test@gmail.com;Sample;0.0304;0.0115;-0.0164;-0.0384;-0.0073;0.0109;8900;0.8019;0.1419;0.4080;-0.8995;-0.1562;0.7018;0.2856;0.6526;0.0158;1.2075;-0.2057;356.1653;3.1074;1.4495;0.6454;1.9495;0.0210;0.0045;0.0058;0.0004;-0.3971;1.0579;0.1926;309.2889;323.0760;12.4160;0.6976;0.5883;1.7196;0.8334;-0.4359;0.3396;270327.857975;270327.7398;0.1039;0.0615;0.0091;4.3338;3.2676;6.3226;0.0000;0.0000;0.0000;0.0056;0.0056;0.0025;0.4576;1.0793;0.2606;327.5882;24.8393;346.6703;2.3950;0.1757;0.2074;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.6640;270113.136469653;-2.1846;-0.2632;4.3154;0.3918;-1.8004;3.7377;2.9845;0.0856;3.9421;-2.9972;3.0248;4.8505;0.3331;5.4351;5.4925;2.9293;3.1440;4.2658;0.8628;-0.3910;0.3203;NULL;FALSE;902;DiskMole(Clone);4.3170;0.3717;6.5178;0.0158;1.2075;-0.2057
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;8901;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0184;1.2082;-0.2067;355.7372;4.5544;1.5871;0.4281;1.4470;0.1376;0.0011;0.0029;0.0030;-0.3960;1.0608;0.1956;308.9435;324.8835;9.6572;0.3454;1.8075;2.7588;NULL;NULL;NULL;NULL;NULL;0.0981;0.0945;0.0077;4.4319;3.1732;6.3150;0.0000;0.0000;0.0000;0.0031;0.0044;0.0022;0.4606;1.0749;0.2629;328.8948;24.4301;346.4259;1.3066;0.4092;0.2444;c0f1f606-0485-4810-a4ed-3efe6618ed31;2023-01-24 13:26:35.6900;NULL;-2.0620;-0.2354;4.3795;0.5035;-1.7697;3.7476;3.0949;0.1250;3.8723;-2.8705;3.0540;4.9111;0.4678;5.4783;5.4508;3.0388;3.1856;4.1751;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
